freq_hz,K,n_target,state,scenario,qfi,eps_min,n_actual,theta,split,method
100.0,0.09085899474109728,2.0,cat,loss_conc,16.170519777132988,0.248678368857834,1.9999999999999982,,,fock(N=79)
100.0,0.09085899474109728,2.0,cat,loss_post,15.286660865153205,0.25576651418966123,1.9999999999999982,,,fock(N=79)
100.0,0.09085899474109728,2.0,cat,loss_post_07,4.345994772831761,0.4796841849998819,1.9999999999999982,,,fock(N=83)
100.0,0.09085899474109728,2.0,cat,pn_pre,33.527646731401504,0.1727024362629599,1.9999999999999982,,,fock(N=79)
100.0,0.09085899474109728,2.0,cat,pn_conc,34.97475270807057,0.16909184925200174,1.9999999999999982,,,fock(N=79)
100.0,0.09085899474109728,2.0,cat,pn_post,36.51960062394595,0.16547675289463024,1.9999999999999982,,,fock(N=79)
100.0,0.09085899474109728,2.0,cat,pn_then_loss,12.914805703923387,0.27826338351194696,1.9999999999999982,,,fock(N=81)
100.0,0.09085899474109728,2.0,cat,loss_then_pn,15.54120162297332,0.2536633377081332,1.9999999999999982,,,fock(N=81)
100.0,0.09085899474109728,2.0,sqz_cat,lossless,39.595721066854445,0.15891901768010458,2.0000000000000004,0.0,0.75,fock(N=78)
100.0,0.09085899474109728,2.0,sqz_cat,loss_pre,20.95013444124688,0.2184774372492766,2.0,0.0,0.75,fock(N=79)
100.0,0.09085899474109728,2.0,sqz_cat,loss_conc,19.850572438797933,0.22444683332062987,2.0,0.0,0.75,fock(N=79)
100.0,0.09085899474109728,2.0,sqz_cat,loss_post,18.77483720638051,0.2307873019467104,2.0,0.0,0.75,fock(N=79)
100.0,0.09085899474109728,2.0,sqz_cat,loss_post_07,7.5044918805241165,0.36503907390563656,1.9999999999999996,0.0,0.75,fock(N=83)
100.0,0.09085899474109728,2.0,sqz_cat,pn_pre,36.04361923495415,0.1665657878781246,2.0,0.0,0.75,fock(N=79)
100.0,0.09085899474109728,2.0,sqz_cat,pn_conc,37.85096242101409,0.16254047953552012,2.0,0.0,0.75,fock(N=79)
100.0,0.09085899474109728,2.0,sqz_cat,pn_post,39.59384156377115,0.15892278954496228,2.0,0.0,0.75,fock(N=79)
100.0,0.09085899474109728,2.0,sqz_cat,pn_then_loss,9.357488935572025,0.32690407844962177,1.9999999999999836,0.0,0.5,fock(N=81)
100.0,0.09085899474109728,2.0,sqz_cat,loss_then_pn,10.911388745484372,0.30273315398913747,1.9999999999999836,0.0,0.5,fock(N=81)
100.0,0.09085899474109728,2.0,fock,lossless,19.9999999848,0.22360679783494958,2.0,,,fock(N=78)
100.0,0.09085899474109728,2.0,fock,loss_pre,13.53569377124277,0.2718064383666306,2.0,,,fock(N=78)
100.0,0.09085899474109728,2.0,fock,loss_conc,12.83196373399589,0.27916015978595893,2.0,,,fock(N=79)
100.0,0.09085899474109728,2.0,fock,loss_post,12.152629782143158,0.286856612904947,2.0,,,fock(N=79)
100.0,0.09085899474109728,2.0,fock,loss_post_07,4.7384435278275125,0.45939064334136986,2.0,,,fock(N=81)
100.0,0.09085899474109728,2.0,fock,pn_pre,19.9999999848,0.22360679783494958,2.0,,,fock(N=79)
100.0,0.09085899474109728,2.0,fock,pn_conc,19.67155063347046,0.22546581435349433,2.0,,,fock(N=79)
100.0,0.09085899474109728,2.0,fock,pn_post,19.994831496579074,0.22363569616363557,2.0,,,fock(N=79)
100.0,0.09085899474109728,2.0,fock,pn_then_loss,12.152629782160282,0.2868566129047449,2.0,,,fock(N=80)
100.0,0.09085899474109728,2.0,fock,loss_then_pn,13.031320345994958,0.27701659672383727,2.0,,,fock(N=80)
177.8,0.026087839579994943,2.0,coherent,lossless,4.0,0.5,2.0,,,gaussian
177.8,0.026087839579994943,2.0,coherent,loss_pre,4.0,0.5,2.0,,,gaussian
177.8,0.026087839579994943,2.0,coherent,loss_conc,3.7955291779751335,0.5132912167084418,2.0,,,gaussian
177.8,0.026087839579994943,2.0,coherent,loss_post,3.599779507084423,0.5270624177098255,2.0,,,gaussian
177.8,0.026087839579994943,2.0,coherent,loss_post_07,2.799599878865761,0.5976570089072021,2.0,,,gaussian
177.8,0.026087839579994943,2.0,coherent,pn_pre,2.336375384537034,0.654227339675772,2.0000000000000013,,,fock(N=78)
177.8,0.026087839579994943,2.0,coherent,pn_conc,2.199100049607635,0.6743378017006992,2.0000000000000013,,,fock(N=78)
177.8,0.026087839579994943,2.0,coherent,pn_post,2.130257778777739,0.685147251828045,2.0000000000000013,,,fock(N=78)
177.8,0.026087839579994943,2.0,coherent,pn_then_loss,2.191273765490033,0.675540950165272,2.0000000000000013,,,fock(N=78)
177.8,0.026087839579994943,2.0,coherent,loss_then_pn,2.2223486381831647,0.6708013135229346,2.0000000000000013,,,fock(N=78)
177.8,0.026087839579994943,2.0,sqz_vac,lossless,39.59591794226543,0.1589186225978911,2.0,0.0,,gaussian
177.8,0.026087839579994943,2.0,sqz_vac,loss_pre,20.951352411650515,0.21847108675421986,2.0,0.0,,gaussian
177.8,0.026087839579994943,2.0,sqz_vac,loss_conc,19.87927019723888,0.22428476883775167,2.0,0.017453292519943295,,gaussian
177.8,0.026087839579994943,2.0,sqz_vac,loss_post,18.85275159182156,0.23030991094679998,2.0,0.03490658503988659,,gaussian
177.8,0.026087839579994943,2.0,sqz_vac,loss_post_07,7.552095803017896,0.3638867605006876,2.0,0.03490658503988659,,gaussian
177.8,0.026087839579994943,2.0,sqz_vac,pn_pre,36.04376131636592,0.16656545958378527,1.9999998957484726,0.0,,fock(N=79)
177.8,0.026087839579994943,2.0,sqz_vac,pn_conc,37.85255550079775,0.16253705912343602,1.9999998957484726,0.0,,fock(N=79)
177.8,0.026087839579994943,2.0,sqz_vac,pn_post,39.59400407323372,0.15892246340361557,1.9999998957484726,0.0,,fock(N=79)
177.8,0.026087839579994943,2.0,sqz_vac,pn_then_loss,9.210637234727047,0.32949980440343457,1.9999999311862524,0.0,,fock(N=81)
177.8,0.026087839579994943,2.0,sqz_vac,loss_then_pn,10.687601904598539,0.30588618686204644,1.9999999311862524,0.0,,fock(N=81)
177.8,0.026087839579994943,2.0,cat,lossless,36.522705062589324,0.1654697199634403,1.9999999999999982,,,fock(N=78)
177.8,0.026087839579994943,2.0,cat,loss_pre,17.073098331722353,0.2420158609446017,1.9999999999999982,,,fock(N=79)
177.8,0.026087839579994943,2.0,cat,loss_conc,16.198217046145757,0.24846567080291412,1.9999999999999982,,,fock(N=79)
177.8,0.026087839579994943,2.0,cat,loss_post,15.359240334543035,0.25516149142818645,1.9999999999999982,,,fock(N=79)
177.8,0.026087839579994943,2.0,cat,loss_post_07,4.36581140566521,0.4785942917618156,1.9999999999999982,,,fock(N=83)
177.8,0.026087839579994943,2.0,cat,pn_pre,33.527646731401504,0.1727024362629599,1.9999999999999982,,,fock(N=79)
177.8,0.026087839579994943,2.0,cat,pn_conc,34.9752738386175,0.16909058951553002,1.9999999999999982,,,fock(N=79)
177.8,0.026087839579994943,2.0,cat,pn_post,36.51959181338415,0.16547677285573872,1.9999999999999982,,,fock(N=79)
177.8,0.026087839579994943,2.0,cat,pn_then_loss,12.977548198634514,0.27758990914181725,1.9999999999999982,,,fock(N=81)
177.8,0.026087839579994943,2.0,cat,loss_then_pn,15.539377884138272,0.2536782225417098,1.9999999999999982,,,fock(N=81)
177.8,0.026087839579994943,2.0,sqz_cat,lossless,39.595721066854445,0.15891901768010458,2.0000000000000004,0.0,0.75,fock(N=78)
177.8,0.026087839579994943,2.0,sqz_cat,loss_pre,20.95013444124688,0.2184774372492766,2.0,0.0,0.75,fock(N=79)
177.8,0.026087839579994943,2.0,sqz_cat,loss_conc,19.877239786104756,0.22429622361387017,2.0,0.0,0.75,fock(N=79)
177.8,0.026087839579994943,2.0,sqz_cat,loss_post,18.84847633103539,0.23033602921454766,2.0,0.0,0.75,fock(N=79)
177.8,0.026087839579994943,2.0,sqz_cat,loss_post_07,7.548559363850994,0.36397198952546883,1.9999999999999996,0.0,0.75,fock(N=83)
177.8,0.026087839579994943,2.0,sqz_cat,pn_pre,36.04361923495415,0.1665657878781246,2.0,0.0,0.75,fock(N=79)
177.8,0.026087839579994943,2.0,sqz_cat,pn_conc,37.852391762313346,0.1625374106671787,2.0,0.0,0.75,fock(N=79)
177.8,0.026087839579994943,2.0,sqz_cat,pn_post,39.593826248650316,0.15892282028108606,2.0,0.0,0.75,fock(N=79)
177.8,0.026087839579994943,2.0,sqz_cat,pn_then_loss,9.397490489081033,0.32620758312968384,1.9999999999999836,0.0,0.5,fock(N=81)
177.8,0.026087839579994943,2.0,sqz_cat,loss_then_pn,10.926929122717352,0.3025178024810294,1.9999999999999836,0.0,0.5,fock(N=81)
177.8,0.026087839579994943,2.0,fock,lossless,19.9999999848,0.22360679783494958,2.0,,,fock(N=78)
177.8,0.026087839579994943,2.0,fock,loss_pre,13.53569377124277,0.2718064383666306,2.0,,,fock(N=78)
177.8,0.026087839579994943,2.0,fock,loss_conc,12.843058713796996,0.2790395520079316,2.0,,,fock(N=79)
177.8,0.026087839579994943,2.0,fock,loss_post,12.179687428676182,0.2865378042168089,2.0,,,fock(N=79)
177.8,0.026087839579994943,2.0,fock,loss_post_07,4.743575056003855,0.4591420951587252,2.0,,,fock(N=81)
177.8,0.026087839579994943,2.0,fock,pn_pre,19.9999999848,0.22360679783494958,2.0,,,fock(N=79)
177.8,0.026087839579994943,2.0,fock,pn_conc,19.670947668932655,0.22546926987711877,2.0,,,fock(N=79)
177.8,0.026087839579994943,2.0,fock,pn_post,19.990792237635972,0.22365828848637023,2.0,,,fock(N=79)
177.8,0.026087839579994943,2.0,fock,pn_then_loss,12.179687428699415,0.2865378042165356,2.0,,,fock(N=80)
177.8,0.026087839579994943,2.0,fock,loss_then_pn,13.036103083804461,0.2769657755817467,2.0,,,fock(N=80)
316.2,0.006384148243888583,2.0,coherent,lossless,4.0,0.5,2.0,,,gaussian
316.2,0.006384148243888583,2.0,coherent,loss_pre,4.0,0.5,2.0,,,gaussian
316.2,0.006384148243888583,2.0,coherent,loss_conc,3.7956059792513352,0.513286023648343,2.0,,,gaussian
316.2,0.006384148243888583,2.0,coherent,loss_post,3.5999867946674278,0.5270472433392455,2.0,,,gaussian
316.2,0.006384148243888583,2.0,coherent,loss_post_07,2.7999760348840237,0.597616862165064,2.0,,,gaussian
316.2,0.006384148243888583,2.0,coherent,pn_pre,2.336375384537034,0.654227339675772,2.0000000000000013,,,fock(N=78)
316.2,0.006384148243888583,2.0,coherent,pn_conc,2.1993338086882925,0.67430196430923,2.0000000000000013,,,fock(N=78)
316.2,0.006384148243888583,2.0,coherent,pn_post,2.130540264595878,0.6851018288897708,2.0000000000000013,,,fock(N=78)
316.2,0.006384148243888583,2.0,coherent,pn_then_loss,2.1913508426709405,0.6755290695369219,2.0000000000000013,,,fock(N=78)
316.2,0.006384148243888583,2.0,coherent,loss_then_pn,2.222667715754292,0.6707531629751793,2.0000000000000013,,,fock(N=78)
316.2,0.006384148243888583,2.0,sqz_vac,lossless,39.59591794226543,0.1589186225978911,2.0,0.0,,gaussian
316.2,0.006384148243888583,2.0,sqz_vac,loss_pre,20.951352411650515,0.21847108675421986,2.0,0.0,,gaussian
316.2,0.006384148243888583,2.0,sqz_vac,loss_conc,19.88065125739718,0.22427697844562774,2.0,0.0,,gaussian
316.2,0.006384148243888583,2.0,sqz_vac,loss_post,18.855819103815314,0.2302911764875469,2.0,0.0,,gaussian
316.2,0.006384148243888583,2.0,sqz_vac,loss_post_07,7.552846639320155,0.3638686728713913,2.0,0.017453292519943295,,gaussian
316.2,0.006384148243888583,2.0,sqz_vac,pn_pre,36.04376131636592,0.16656545958378527,1.9999998957484726,0.0,,fock(N=79)
316.2,0.006384148243888583,2.0,sqz_vac,pn_conc,37.85267738304792,0.1625367974457976,1.9999998957484726,0.0,,fock(N=79)
316.2,0.006384148243888583,2.0,sqz_vac,pn_post,39.59400280844471,0.15892246594192147,1.9999998957484726,0.0,,fock(N=79)
316.2,0.006384148243888583,2.0,sqz_vac,pn_then_loss,9.213884274203085,0.3294417402300067,1.9999999311862524,0.0,,fock(N=81)
316.2,0.006384148243888583,2.0,sqz_vac,loss_then_pn,10.688898678644149,0.30586763128810396,1.9999999311862524,0.0,,fock(N=81)
316.2,0.006384148243888583,2.0,cat,lossless,36.522705062589324,0.1654697199634403,1.9999999999999982,,,fock(N=78)
316.2,0.006384148243888583,2.0,cat,loss_pre,17.073098331722353,0.2420158609446017,1.9999999999999982,,,fock(N=79)
316.2,0.006384148243888583,2.0,cat,loss_conc,16.200560041569247,0.24844770306050207,1.9999999999999982,,,fock(N=79)
316.2,0.006384148243888583,2.0,cat,loss_post,15.365396237463552,0.2551103731003053,1.9999999999999982,,,fock(N=79)
316.2,0.006384148243888583,2.0,cat,loss_post_07,4.367495471611177,0.4785020120944474,1.9999999999999982,,,fock(N=83)
316.2,0.006384148243888583,2.0,cat,pn_pre,33.527646731401504,0.1727024362629599,1.9999999999999982,,,fock(N=79)
316.2,0.006384148243888583,2.0,cat,pn_conc,34.9753328607641,0.16909044684220917,1.9999999999999982,,,fock(N=79)
316.2,0.006384148243888583,2.0,cat,pn_post,36.519238356203964,0.16547757365026006,1.9999999999999982,,,fock(N=79)
316.2,0.006384148243888583,2.0,cat,pn_then_loss,12.982869857426,0.27753301146791476,1.9999999999999982,,,fock(N=81)
316.2,0.006384148243888583,2.0,cat,loss_then_pn,15.539203339666189,0.2536796472610512,1.9999999999999982,,,fock(N=81)
316.2,0.006384148243888583,2.0,sqz_cat,lossless,39.595721066854445,0.15891901768010458,2.0000000000000004,0.0,0.75,fock(N=78)
316.2,0.006384148243888583,2.0,sqz_cat,loss_pre,20.95013444124688,0.2184774372492766,2.0,0.0,0.75,fock(N=79)
316.2,0.006384148243888583,2.0,sqz_cat,loss_conc,19.879495575365606,0.22428349745176165,2.0,0.0,0.75,fock(N=79)
316.2,0.006384148243888583,2.0,sqz_cat,loss_post,18.854722863478855,0.23029787111809685,2.0,0.0,0.75,fock(N=79)
316.2,0.006384148243888583,2.0,sqz_cat,loss_post_07,7.552305295867973,0.3638817135514298,1.9999999999999996,0.0,0.75,fock(N=83)
316.2,0.006384148243888583,2.0,sqz_cat,pn_pre,36.04361923495415,0.1665657878781246,2.0,0.0,0.75,fock(N=79)
316.2,0.006384148243888583,2.0,sqz_cat,pn_conc,37.85251342315251,0.1625371494632073,2.0,0.0,0.75,fock(N=79)
316.2,0.006384148243888583,2.0,sqz_cat,pn_post,39.593824997111724,0.15892282279281664,2.0,0.0,0.75,fock(N=79)
316.2,0.006384148243888583,2.0,sqz_cat,pn_then_loss,9.400886242742141,0.32614866205480575,1.9999999999999836,0.0,0.5,fock(N=81)
316.2,0.006384148243888583,2.0,sqz_cat,loss_then_pn,10.928254577308783,0.3024994561949686,1.9999999999999836,0.0,0.5,fock(N=81)
316.2,0.006384148243888583,2.0,fock,lossless,19.9999999848,0.22360679783494958,2.0,,,fock(N=78)
316.2,0.006384148243888583,2.0,fock,loss_pre,13.53569377124277,0.2718064383666306,2.0,,,fock(N=78)
316.2,0.006384148243888583,2.0,fock,loss_conc,12.843996683187584,0.27902936299342224,2.0,,,fock(N=79)
316.2,0.006384148243888583,2.0,fock,loss_post,12.181978427941342,0.2865108591368362,2.0,,,fock(N=79)
316.2,0.006384148243888583,2.0,fock,loss_post_07,4.744008580062785,0.45912111567597136,2.0,,,fock(N=81)
316.2,0.006384148243888583,2.0,fock,pn_pre,19.9999999848,0.22360679783494958,2.0,,,fock(N=79)
316.2,0.006384148243888583,2.0,fock,pn_conc,19.6685708372948,0.22548289278620684,2.0,,,fock(N=79)
316.2,0.006384148243888583,2.0,fock,pn_post,19.972548679887858,0.22376041344845043,2.0,,,fock(N=79)
316.2,0.006384148243888583,2.0,fock,pn_then_loss,12.181978427975121,0.286510859136439,2.0,,,fock(N=80)
316.2,0.006384148243888583,2.0,fock,loss_then_pn,13.036477632505488,0.27696179682615324,2.0,,,fock(N=80)
562.3,0.001177308047261279,2.0,coherent,lossless,4.000000000000001,0.5,2.0,,,gaussian
562.3,0.001177308047261279,2.0,coherent,loss_pre,4.000000000000001,0.5,2.0,,,gaussian
562.3,0.001177308047261279,2.0,coherent,loss_conc,3.7956107053304735,0.5132857040909236,2.0,,,gaussian
562.3,0.001177308047261279,2.0,coherent,loss_post,3.5999995509184832,0.5270463095678914,2.0,,,gaussian
562.3,0.001177308047261279,2.0,coherent,loss_post_07,2.799999185000346,0.5976143916414036,2.0,,,gaussian
562.3,0.001177308047261279,2.0,coherent,pn_pre,2.336375384537034,0.654227339675772,2.0000000000000013,,,fock(N=78)
562.3,0.001177308047261279,2.0,coherent,pn_conc,2.1993481933756946,0.6742997591925366,2.0000000000000013,,,fock(N=78)
562.3,0.001177308047261279,2.0,coherent,pn_post,2.130557575422563,0.6850990456504799,2.0000000000000013,,,fock(N=78)
562.3,0.001177308047261279,2.0,coherent,pn_then_loss,2.191355585802076,0.6755283384541353,2.0000000000000013,,,fock(N=78)
562.3,0.001177308047261279,2.0,coherent,loss_then_pn,2.222687278880047,0.6707502111300241,2.0000000000000013,,,fock(N=78)
562.3,0.001177308047261279,2.0,sqz_vac,lossless,39.59591794226543,0.1589186225978911,2.0,0.0,,gaussian
562.3,0.001177308047261279,2.0,sqz_vac,loss_pre,20.951352411650515,0.21847108675421986,2.0,0.0,,gaussian
562.3,0.001177308047261279,2.0,sqz_vac,loss_conc,19.88079035090053,0.2242761938811143,2.0,0.0,,gaussian
562.3,0.001177308047261279,2.0,sqz_vac,loss_post,18.85620363296982,0.23028882834460743,2.0,0.0,,gaussian
562.3,0.001177308047261279,2.0,sqz_vac,loss_post_07,7.552976876583723,0.3638655357331931,2.0,0.0,,gaussian
562.3,0.001177308047261279,2.0,sqz_vac,pn_pre,36.04376131636592,0.16656545958378527,1.9999998957484726,0.0,,fock(N=79)
562.3,0.001177308047261279,2.0,sqz_vac,pn_conc,37.852684884456195,0.162536781340534,1.9999998957484726,0.0,,fock(N=79)
562.3,0.001177308047261279,2.0,sqz_vac,pn_post,39.59400272443332,0.15892246611052402,1.9999998957484726,0.0,,fock(N=79)
562.3,0.001177308047261279,2.0,sqz_vac,pn_then_loss,9.214084163881552,0.32943816676792914,1.9999999311862524,0.0,,fock(N=81)
562.3,0.001177308047261279,2.0,sqz_vac,loss_then_pn,10.688978542045309,0.3058664886309795,1.9999999311862524,0.0,,fock(N=81)
562.3,0.001177308047261279,2.0,cat,lossless,36.522705062589324,0.1654697199634403,1.9999999999999982,,,fock(N=78)
562.3,0.001177308047261279,2.0,cat,loss_pre,17.073098331722353,0.2420158609446017,1.9999999999999982,,,fock(N=79)
562.3,0.001177308047261279,2.0,cat,loss_conc,16.200704236374232,0.24844659740030098,1.9999999999999982,,,fock(N=79)
562.3,0.001177308047261279,2.0,cat,loss_post,15.365775171289272,0.255107227455371,1.9999999999999982,,,fock(N=79)
562.3,0.001177308047261279,2.0,cat,loss_post_07,4.367599153239614,0.47849633252536167,1.9999999999999982,,,fock(N=83)
562.3,0.001177308047261279,2.0,cat,pn_pre,33.527646731401504,0.1727024362629599,1.9999999999999982,,,fock(N=79)
562.3,0.001177308047261279,2.0,cat,pn_conc,34.97533649510875,0.16909043805697593,1.9999999999999982,,,fock(N=79)
562.3,0.001177308047261279,2.0,cat,pn_post,36.51923837042831,0.16547757361803306,1.9999999999999982,,,fock(N=79)
562.3,0.001177308047261279,2.0,cat,pn_then_loss,12.983197438778088,0.27752951020356703,1.9999999999999982,,,fock(N=81)
562.3,0.001177308047261279,2.0,cat,loss_then_pn,15.539192486246053,0.2536797358528913,1.9999999999999982,,,fock(N=81)
562.3,0.001177308047261279,2.0,sqz_cat,lossless,39.595721066854445,0.15891901768010458,2.0000000000000004,0.0,0.75,fock(N=78)
562.3,0.001177308047261279,2.0,sqz_cat,loss_pre,20.95013444124688,0.2184774372492766,2.0,0.0,0.75,fock(N=79)
562.3,0.001177308047261279,2.0,sqz_cat,loss_conc,19.879634402406587,0.22428271432195102,2.0,0.0,0.75,fock(N=79)
562.3,0.001177308047261279,2.0,sqz_cat,loss_post,18.855107379987015,0.23029552284760096,2.0,0.0,0.75,fock(N=79)
562.3,0.001177308047261279,2.0,sqz_cat,loss_post_07,7.552535919399086,0.36387615778001514,1.9999999999999996,0.0,0.75,fock(N=83)
562.3,0.001177308047261279,2.0,sqz_cat,pn_pre,36.04361923495415,0.1665657878781246,2.0,0.0,0.75,fock(N=79)
562.3,0.001177308047261279,2.0,sqz_cat,pn_conc,37.85252091342072,0.16253713338175654,2.0,0.0,0.75,fock(N=79)
562.3,0.001177308047261279,2.0,sqz_cat,pn_post,39.59382491742528,0.1589228229527405,2.0,0.0,0.75,fock(N=79)
562.3,0.001177308047261279,2.0,sqz_cat,pn_then_loss,9.401095287544116,0.3261450358783121,1.9999999999999836,0.0,0.5,fock(N=81)
562.3,0.001177308047261279,2.0,sqz_cat,loss_then_pn,10.928336205054073,0.30249832645324914,1.9999999999999836,0.0,0.5,fock(N=81)
562.3,0.001177308047261279,2.0,fock,lossless,19.9999999848,0.22360679783494958,2.0,,,fock(N=78)
562.3,0.001177308047261279,2.0,fock,loss_pre,13.53569377124277,0.2718064383666306,2.0,,,fock(N=78)
562.3,0.001177308047261279,2.0,fock,loss_conc,12.844054376084879,0.2790287363209562,2.0,,,fock(N=79)
562.3,0.001177308047261279,2.0,fock,loss_post,12.18211943300236,0.28650920098538313,2.0,,,fock(N=79)
562.3,0.001177308047261279,2.0,fock,loss_post_07,4.744035257606975,0.459119824766397,2.0,,,fock(N=81)
562.3,0.001177308047261279,2.0,fock,pn_pre,19.9999999848,0.22360679783494958,2.0,,,fock(N=79)
562.3,0.001177308047261279,2.0,fock,pn_conc,19.6685700214533,0.22548289746266015,2.0,,,fock(N=79)
562.3,0.001177308047261279,2.0,fock,pn_post,19.972557694176395,0.2237603629531361,2.0,,,fock(N=79)
562.3,0.001177308047261279,2.0,fock,pn_then_loss,12.18211943303697,0.2865092009849761,2.0,,,fock(N=80)
562.3,0.001177308047261279,2.0,fock,loss_then_pn,13.036524335979536,0.27696130071655606,2.0,,,fock(N=80)
1000.0,0.00016056163311836322,2.0,coherent,lossless,4.0,0.5,2.0,,,gaussian
1000.0,0.00016056163311836322,2.0,coherent,loss_pre,4.0,0.5,2.0,,,gaussian
1000.0,0.00016056163311836322,2.0,coherent,loss_conc,3.795610868616231,0.5132856930502441,2.0,,,gaussian
1000.0,0.00016056163311836322,2.0,coherent,loss_post,3.599999991647267,0.5270462773061573,2.0,,,gaussian
1000.0,0.00016056163311836322,2.0,coherent,loss_post_07,2.7999999848413375,0.5976143062848813,2.0,,,gaussian
1000.0,0.00016056163311836322,2.0,coherent,pn_pre,2.336375384537034,0.654227339675772,2.0000000000000013,,,fock(N=78)
1000.0,0.00016056163311836322,2.0,coherent,pn_conc,2.1993486903670862,0.6742996830060738,2.0000000000000013,,,fock(N=78)
1000.0,0.00016056163311836322,2.0,coherent,pn_post,2.1305581733595065,0.685098949514626,2.0000000000000013,,,fock(N=78)
1000.0,0.00016056163311836322,2.0,coherent,pn_then_loss,2.1913557496771316,0.6755283131952866,2.0000000000000013,,,fock(N=78)
1000.0,0.00016056163311836322,2.0,coherent,loss_then_pn,2.2226879546352905,0.6707501091672169,2.0000000000000013,,,fock(N=78)
1000.0,0.00016056163311836322,2.0,sqz_vac,lossless,39.59591794226543,0.1589186225978911,2.0,0.0,,gaussian
1000.0,0.00016056163311836322,2.0,sqz_vac,loss_pre,20.951352411650515,0.21847108675421986,2.0,0.0,,gaussian
1000.0,0.00016056163311836322,2.0,sqz_vac,loss_conc,19.880795156601998,0.2242761667744395,2.0,0.0,,gaussian
1000.0,0.00016056163311836322,2.0,sqz_vac,loss_post,18.85621691869307,0.2302887472160811,2.0,0.0,,gaussian
1000.0,0.00016056163311836322,2.0,sqz_vac,loss_post_07,7.552984845871913,0.36386534377265417,2.0,0.0,,gaussian
1000.0,0.00016056163311836322,2.0,sqz_vac,pn_pre,36.04376131636592,0.16656545958378527,1.9999998957484726,0.0,,fock(N=79)
1000.0,0.00016056163311836322,2.0,sqz_vac,pn_conc,37.85268514361556,0.16253678078412792,1.9999998957484726,0.0,,fock(N=79)
1000.0,0.00016056163311836322,2.0,sqz_vac,pn_post,39.59400272140107,0.15892246611660943,1.9999998957484726,0.0,,fock(N=79)
1000.0,0.00016056163311836322,2.0,sqz_vac,pn_then_loss,9.214091070220654,0.3294380433041983,1.9999999311862524,0.0,,fock(N=81)
1000.0,0.00016056163311836322,2.0,sqz_vac,loss_then_pn,10.688981301455003,0.3058664491505564,1.9999999311862524,0.0,,fock(N=81)
1000.0,0.00016056163311836322,2.0,cat,lossless,36.522705062589324,0.1654697199634403,1.9999999999999982,,,fock(N=78)
1000.0,0.00016056163311836322,2.0,cat,loss_pre,17.073098331722353,0.2420158609446017,1.9999999999999982,,,fock(N=79)
1000.0,0.00016056163311836322,2.0,cat,loss_conc,16.200709234484943,0.24844655907593888,1.9999999999999982,,,fock(N=79)
1000.0,0.00016056163311836322,2.0,cat,loss_post,15.365788267192777,0.25510711874437325,1.9999999999999982,,,fock(N=79)
1000.0,0.00016056163311836322,2.0,cat,loss_post_07,4.367602735664612,0.4784961362875536,1.9999999999999982,,,fock(N=83)
1000.0,0.00016056163311836322,2.0,cat,pn_pre,33.527646731401504,0.1727024362629599,1.9999999999999982,,,fock(N=79)
1000.0,0.00016056163311836322,2.0,cat,pn_conc,34.97533662068338,0.16909043775342675,1.9999999999999982,,,fock(N=79)
1000.0,0.00016056163311836322,2.0,cat,pn_post,36.51923837093885,0.16547757361687637,1.9999999999999982,,,fock(N=79)
1000.0,0.00016056163311836322,2.0,cat,pn_then_loss,12.983208756913003,0.277529389235123,1.9999999999999982,,,fock(N=81)
1000.0,0.00016056163311836322,2.0,cat,loss_then_pn,15.539192111026209,0.2536797389156525,1.9999999999999982,,,fock(N=81)
1000.0,0.00016056163311836322,2.0,sqz_cat,lossless,39.595721066854445,0.15891901768010458,2.0000000000000004,0.0,0.75,fock(N=78)
1000.0,0.00016056163311836322,2.0,sqz_cat,loss_pre,20.95013444124688,0.2184774372492766,2.0,0.0,0.75,fock(N=79)
1000.0,0.00016056163311836322,2.0,sqz_cat,loss_conc,19.879639198901337,0.2242826872648471,2.0,0.0,0.75,fock(N=79)
1000.0,0.00016056163311836322,2.0,sqz_cat,loss_post,18.855120665273255,0.23029544171466804,2.0,0.0,0.75,fock(N=79)
1000.0,0.00016056163311836322,2.0,sqz_cat,loss_post_07,7.552543887660572,0.3638759658273975,1.9999999999999996,0.0,0.75,fock(N=83)
1000.0,0.00016056163311836322,2.0,sqz_cat,pn_pre,36.04361923495415,0.1665657878781246,2.0,0.0,0.75,fock(N=79)
1000.0,0.00016056163311836322,2.0,sqz_cat,pn_conc,37.85252117221488,0.16253713282613091,2.0,0.0,0.75,fock(N=79)
1000.0,0.00016056163311836322,2.0,sqz_cat,pn_post,39.593824914635306,0.15892282295833973,2.0,0.0,0.75,fock(N=79)
1000.0,0.00016056163311836322,2.0,sqz_cat,pn_then_loss,9.40110251020015,0.32614491059333295,1.9999999999999836,0.0,0.5,fock(N=81)
1000.0,0.00016056163311836322,2.0,sqz_cat,loss_then_pn,10.928339025420582,0.30249828741912865,1.9999999999999836,0.0,0.5,fock(N=81)
1000.0,0.00016056163311836322,2.0,fock,lossless,19.9999999848,0.22360679783494958,2.0,,,fock(N=78)
1000.0,0.00016056163311836322,2.0,fock,loss_pre,13.53569377124277,0.2718064383666306,2.0,,,fock(N=78)
1000.0,0.00016056163311836322,2.0,fock,loss_conc,12.844056371852531,0.279028714642581,2.0,,,fock(N=79)
1000.0,0.00016056163311836322,2.0,fock,loss_post,12.182124304771058,0.2865091436962494,2.0,,,fock(N=79)
