id,state_type,loss_config,eta,pn,N_target,n_sups,N_basis,qfi,N_actual,gradient_refined,cost_final,valid,notes,qfi_converged,N_basis_converged
sqz_vac_loss_ch_eta0p99_pn0p15_Nt10_ns1,sqz_vac,loss_ch,0.99,0.15,10,1,200,68.3273,10,true,-68.3273,,,68.3248,300
sqz_vac_loss_ch_eta0p99_pn0p15_Nt10_ns2,sqz_vac,loss_ch,0.99,0.15,10,2,200,102.629,10,true,-102.629,,,102.629,300
sqz_vac_loss_ch_eta0p99_pn0p15_Nt10_ns3,sqz_vac,loss_ch,0.99,0.15,10,3,200,106.159,10,true,-106.159,,,106.159,300
sqz_vac_loss_ch_eta0p99_pn0p15_Nt10_ns4,sqz_vac,loss_ch,0.99,0.15,10,4,200,106.347,10,true,-106.347,,,106.347,300
sqz_vac_loss_ch_eta0p99_pn0p15_Nt10_ns5,sqz_vac,loss_ch,0.99,0.15,10,5,200,106.366,10,true,-106.366,,,106.366,300
sqz_vac_loss_ch_eta0p99_pn0p2_Nt1_ns1,sqz_vac,loss_ch,0.99,0.2,1,1,40,19.8502,1.00001,true,-19.8501,,,19.8502,60
sqz_vac_loss_ch_eta0p99_pn0p2_Nt1_ns2,sqz_vac,loss_ch,0.99,0.2,1,2,40,20.4254,1.00001,true,-20.4253,,,20.4254,60
sqz_vac_loss_ch_eta0p99_pn0p2_Nt1_ns3,sqz_vac,loss_ch,0.99,0.2,1,3,40,20.4281,1.00001,true,-20.4281,,,20.4281,60
sqz_vac_loss_ch_eta0p99_pn0p2_Nt1_ns4,sqz_vac,loss_ch,0.99,0.2,1,4,40,20.4279,1.00001,true,-20.4278,,,20.4279,60
sqz_vac_loss_ch_eta0p99_pn0p2_Nt1_ns5,sqz_vac,loss_ch,0.99,0.2,1,5,40,20.428,1.00001,true,-20.4279,,,20.428,60
sqz_vac_loss_ch_eta0p99_pn0p2_Nt5_ns1,sqz_vac,loss_ch,0.99,0.2,5,1,120,50.8321,5,true,-50.8388,,,50.8309,180
sqz_vac_loss_ch_eta0p99_pn0p2_Nt5_ns2,sqz_vac,loss_ch,0.99,0.2,5,2,120,65.1171,5,true,-65.1171,,,65.1171,180
sqz_vac_loss_ch_eta0p99_pn0p2_Nt5_ns3,sqz_vac,loss_ch,0.99,0.2,5,3,120,65.5308,5.00001,true,-65.5308,,,65.5308,180
sqz_vac_loss_ch_eta0p99_pn0p2_Nt5_ns4,sqz_vac,loss_ch,0.99,0.2,5,4,120,65.5393,5,true,-65.5393,,,65.5393,180
sqz_vac_loss_ch_eta0p99_pn0p2_Nt5_ns5,sqz_vac,loss_ch,0.99,0.2,5,5,120,65.542,5,true,-65.542,,,65.542,180
sqz_vac_loss_ch_eta0p99_pn0p25_Nt5_ns1,sqz_vac,loss_ch,0.99,0.25,5,1,120,49.6383,5,true,-49.6383,,,49.6371,180
sqz_vac_loss_ch_eta0p99_pn0p25_Nt5_ns2,sqz_vac,loss_ch,0.99,0.25,5,2,120,63.7154,5,true,-63.7154,,,63.7154,180
sqz_vac_loss_ch_eta0p99_pn0p25_Nt5_ns3,sqz_vac,loss_ch,0.99,0.25,5,3,100,64.1554,5.00001,true,-64.1553,,,64.1554,150
sqz_vac_loss_ch_eta0p99_pn0p25_Nt5_ns4,sqz_vac,loss_ch,0.99,0.25,5,4,100,64.1597,5,true,-64.1596,,,64.1597,150
sqz_vac_loss_ch_eta0p99_pn0p25_Nt5_ns5,sqz_vac,loss_ch,0.99,0.25,5,5,90,64.1609,5.00001,true,-64.1608,,,64.1609,135
sqz_vac_loss_ch_eta0p99_pn0p3_Nt5_ns1,sqz_vac,loss_ch,0.99,0.3,5,1,100,48.3499,5,true,-48.3929,,,48.342,150
sqz_vac_loss_ch_eta0p99_pn0p3_Nt5_ns2,sqz_vac,loss_ch,0.99,0.3,5,2,100,62.1359,5,true,-62.1359,,,62.1359,150
sqz_vac_loss_ch_eta0p99_pn0p3_Nt5_ns3,sqz_vac,loss_ch,0.99,0.3,5,3,100,62.5795,5.00001,true,-62.5795,,,62.5795,150
sqz_vac_loss_ch_eta0p99_pn0p3_Nt5_ns4,sqz_vac,loss_ch,0.99,0.3,5,4,100,62.5908,5,true,-62.5908,,,62.5908,150
sqz_vac_loss_ch_eta0p99_pn0p3_Nt5_ns5,sqz_vac,loss_ch,0.99,0.3,5,5,100,62.592,5,true,-62.592,,,62.592,150
sqz_vac_loss_ch_eta0p99_pn0p35_Nt5_ns1,sqz_vac,loss_ch,0.99,0.35,5,1,120,46.9152,5,true,-46.922,,,46.914,180
sqz_vac_loss_ch_eta0p99_pn0p35_Nt5_ns2,sqz_vac,loss_ch,0.99,0.35,5,2,120,60.4032,5,true,-60.4032,,,60.4032,180
sqz_vac_loss_ch_eta0p99_pn0p35_Nt5_ns3,sqz_vac,loss_ch,0.99,0.35,5,3,120,60.8573,5,true,-60.8573,,,60.8573,180
sqz_vac_loss_ch_eta0p99_pn0p35_Nt5_ns4,sqz_vac,loss_ch,0.99,0.35,5,4,120,60.8615,5,true,-60.8615,,,60.8615,180
sqz_vac_loss_ch_eta0p99_pn0p35_Nt5_ns5,sqz_vac,loss_ch,0.99,0.35,5,5,120,60.8546,5,true,-60.8546,,,60.8546,180
sqz_vac_loss_ch_eta0p99_pn0p4_Nt5_ns1,sqz_vac,loss_ch,0.99,0.4,5,1,100,45.4237,5,true,-45.467,,,45.4157,150
sqz_vac_loss_ch_eta0p99_pn0p4_Nt5_ns2,sqz_vac,loss_ch,0.99,0.4,5,2,100,58.5536,5,true,-58.5536,,,58.5536,150
sqz_vac_loss_ch_eta0p99_pn0p4_Nt5_ns3,sqz_vac,loss_ch,0.99,0.4,5,3,100,59.015,5,true,-59.015,,,59.015,150
sqz_vac_loss_ch_eta0p99_pn0p4_Nt5_ns4,sqz_vac,loss_ch,0.99,0.4,5,4,100,59.0191,5,true,-59.0191,,,59.0191,150
sqz_vac_loss_ch_eta0p99_pn0p4_Nt5_ns5,sqz_vac,loss_ch,0.99,0.4,5,5,100,59.0201,5,true,-59.0201,,,59.0201,150
sqz_vac_loss_ch_eta0p99_pn0p45_Nt5_ns1,sqz_vac,loss_ch,0.99,0.45,5,1,120,43.8405,5,true,-43.8473,,,43.8394,180
sqz_vac_loss_ch_eta0p99_pn0p45_Nt5_ns2,sqz_vac,loss_ch,0.99,0.45,5,2,120,56.6279,5,true,-56.6279,,,56.6279,180
sqz_vac_loss_ch_eta0p99_pn0p45_Nt5_ns3,sqz_vac,loss_ch,0.99,0.45,5,3,120,57.0794,5,true,-57.0793,,,57.0794,180
sqz_vac_loss_ch_eta0p99_pn0p45_Nt5_ns4,sqz_vac,loss_ch,0.99,0.45,5,4,120,57.0934,5,true,-57.0934,,,57.0934,180
sqz_vac_loss_ch_eta0p99_pn0p45_Nt5_ns5,sqz_vac,loss_ch,0.99,0.45,5,5,120,57.0901,5,true,-57.0901,,,57.0901,180
sqz_vac_loss_ch_eta0p99_pn0p5_Nt5_ns1,sqz_vac,loss_ch,0.99,0.5,5,1,100,42.2607,5,true,-42.3043,,,42.2528,150
sqz_vac_loss_ch_eta0p99_pn0p5_Nt5_ns2,sqz_vac,loss_ch,0.99,0.5,5,2,100,54.6679,5,true,-54.6679,,,54.6679,150
sqz_vac_loss_ch_eta0p99_pn0p5_Nt5_ns3,sqz_vac,loss_ch,0.99,0.5,5,3,100,55.1244,5,true,-55.1244,,,55.1244,150
sqz_vac_loss_ch_eta0p99_pn0p5_Nt5_ns4,sqz_vac,loss_ch,0.99,0.5,5,4,100,55.1342,5,true,-55.1342,,,55.1342,150
sqz_vac_loss_ch_eta0p99_pn0p5_Nt5_ns5,sqz_vac,loss_ch,0.99,0.5,5,5,100,55.1305,5,true,-55.1305,,,55.1305,150
sqz_vac_loss_ch_eta0p9_pn0_Nt0p5_ns1,sqz_vac,loss_ch,0.9,0,0.5,1,100,11.1262,0.500045,true,-11.126,,,11.1262,150
sqz_vac_loss_ch_eta0p9_pn0_Nt0p5_ns2,sqz_vac,loss_ch,0.9,0,0.5,2,100,11.1262,0.500045,true,-11.126,,,11.1262,150
sqz_vac_loss_ch_eta0p9_pn0_Nt0p5_ns3,sqz_vac,loss_ch,0.9,0,0.5,3,100,11.1262,0.500045,true,-11.126,,,11.1262,150
sqz_vac_loss_ch_eta0p9_pn0_Nt0p5_ns4,sqz_vac,loss_ch,0.9,0,0.5,4,100,11.1262,0.500045,true,-11.126,,,11.1262,150
sqz_vac_loss_ch_eta0p9_pn0_Nt0p5_ns5,sqz_vac,loss_ch,0.9,0,0.5,5,100,11.1262,0.500045,true,-11.126,,,11.1262,150
sqz_vac_loss_ch_eta0p9_pn0_Nt1_ns1,sqz_vac,loss_ch,0.9,0,1,1,180,14.919,1,true,-14.919,,,14.919,270
sqz_vac_loss_ch_eta0p9_pn0_Nt1_ns2,sqz_vac,loss_ch,0.9,0,1,2,180,14.919,1,true,-14.919,,,14.919,270
sqz_vac_loss_ch_eta0p9_pn0_Nt1_ns3,sqz_vac,loss_ch,0.9,0,1,3,180,17.1808,0.999991,true,-17.1808,,,14.5866,405
sqz_vac_loss_ch_eta0p9_pn0_Nt1_ns4,sqz_vac,loss_ch,0.9,0,1,4,180,18.3291,0.999961,true,-18.3291,,,14.7677,405
sqz_vac_loss_ch_eta0p9_pn0_Nt1_ns5,sqz_vac,loss_ch,0.9,0,1,5,180,14.9189,1,true,-14.9189,,,14.9189,270
sqz_vac_loss_ch_eta0p9_pn0_Nt2_ns1,sqz_vac,loss_ch,0.9,0,2,1,180,19.8808,2,true,-19.8808,,,19.8808,270
sqz_vac_loss_ch_eta0p9_pn0_Nt2_ns2,sqz_vac,loss_ch,0.9,0,2,2,180,19.8808,2,true,-19.8808,,,19.8808,270
sqz_vac_loss_ch_eta0p9_pn0_Nt2_ns3,sqz_vac,loss_ch,0.9,0,2,3,180,22.9563,1.99995,true,-22.9563,,,19.7657,405
sqz_vac_loss_ch_eta0p9_pn0_Nt2_ns4,sqz_vac,loss_ch,0.9,0,2,4,180,22.5089,2,true,-22.5089,,,19.8435,405
sqz_vac_loss_ch_eta0p9_pn0_Nt2_ns5,sqz_vac,loss_ch,0.9,0,2,5,180,22.8743,2,true,-22.8743,,,19.7024,405
sqz_vac_loss_ch_eta0p9_pn0_Nt3_ns1,sqz_vac,loss_ch,0.9,0,3,1,180,23.0572,3,true,-23.0572,,,23.0569,270
sqz_vac_loss_ch_eta0p9_pn0_Nt3_ns2,sqz_vac,loss_ch,0.9,0,3,2,180,26.1626,3,true,-26.1626,,,23.0032,405
sqz_vac_loss_ch_eta0p9_pn0_Nt5_ns1,sqz_vac,loss_ch,0.9,0,5,1,250,26.9069,4.99991,true,-26.9069,,,26.9084,375
sqz_vac_loss_ch_eta0p9_pn0_Nt5_ns2,sqz_vac,loss_ch,0.9,0,5,2,250,26.8657,4.99894,true,-26.8657,,,26.8657,375
sqz_vac_loss_ch_eta0p9_pn0_Nt5_ns3,sqz_vac,loss_ch,0.9,0,5,3,120,26.9235,4.99997,false,-26.7635,,,26.9236,180
sqz_vac_loss_ch_eta0p9_pn0_Nt5_ns4,sqz_vac,loss_ch,0.9,0,5,4,120,27.0358,5,true,-26.8418,,,27.0358,180
sqz_vac_loss_ch_eta0p9_pn0_Nt5_ns5,sqz_vac,loss_ch,0.9,0,5,5,120,26.9744,4.99997,true,-26.8197,,,26.9769,180
sqz_vac_loss_ch_eta0p9_pn0_Nt10_ns1,sqz_vac,loss_ch,0.9,0,10,1,200,31.2532,10,true,-31.2532,,,31.2085,300
sqz_vac_loss_ch_eta0p9_pn0_Nt12_ns1,sqz_vac,loss_ch,0.9,0,12,1,250,31.8549,11.2501,true,-31.8549,,,31.8906,375
sqz_vac_loss_ch_eta0p9_pn0_Nt12_ns2,sqz_vac,loss_ch,0.9,0,12,2,250,32.1537,11.9998,true,-32.1537,,,32.1388,375
sqz_vac_loss_ch_eta0p9_pn0_Nt12_ns3,sqz_vac,loss_ch,0.9,0,12,3,250,35.3064,12,true,-35.3064,,,32.1553,500
sqz_vac_loss_ch_eta0p9_pn0_Nt12_ns4,sqz_vac,loss_ch,0.9,0,12,4,250,34.8386,11.9897,true,-34.8386,,,31.8948,500
sqz_vac_loss_ch_eta0p9_pn0_Nt14_ns1,sqz_vac,loss_ch,0.9,0,14,1,200,30.9123,13.9997,false,-32.592,,,32.6255,300
sqz_vac_loss_ch_eta0p9_pn0_Nt14_ns2,sqz_vac,loss_ch,0.9,0,14,2,200,31.1503,13.9984,false,-32.8429,,,32.8538,300
sqz_vac_loss_ch_eta0p9_pn0_Nt15_ns1,sqz_vac,loss_ch,0.9,0,15,1,300,30.9518,14.9997,false,-32.6336,,,33.161,500
sqz_vac_loss_ch_eta0p9_pn0_Nt16_ns1,sqz_vac,loss_ch,0.9,0,16,1,200,31.0944,15.9997,false,-32.784,,,32.8311,300
sqz_vac_loss_ch_eta0p9_pn0_Nt16_ns2,sqz_vac,loss_ch,0.9,0,16,2,200,31.6527,15.9985,false,-33.3726,,,33.4021,300
sqz_vac_loss_ch_eta0p9_pn0_Nt18_ns1,sqz_vac,loss_ch,0.9,0,18,1,200,31.9755,17.9996,false,-33.7129,,,33.7986,300
sqz_vac_loss_ch_eta0p9_pn0_Nt18_ns2,sqz_vac,loss_ch,0.9,0,18,2,200,32.0468,17.999,false,-33.7881,,,33.8386,300
sqz_vac_loss_ch_eta0p9_pn0_Nt20_ns1,sqz_vac,loss_ch,0.9,0,20,1,200,32.3165,19.9995,false,-34.0724,,,34.208,300
sqz_vac_loss_ch_eta0p9_pn0_Nt30_ns1,sqz_vac,loss_ch,0.9,0,30,1,300,32.9349,15.1007,false,-32.9349,,,32.99,500
sqz_vac_loss_ch_eta0p9_pn0_Nt30_ns2,sqz_vac,loss_ch,0.9,0,30,2,300,36.9222,24.7851,false,-36.9222,,,34.3324,500
sqz_vac_loss_ch_eta0p9_pn0_Nt30_ns3,sqz_vac,loss_ch,0.9,0,30,3,200,33.9327,25.1841,true,-33.9326,,,34.1348,300
sqz_vac_loss_ch_eta0p9_pn0_Nt35_ns1,sqz_vac,loss_ch,0.9,0,35,1,300,32.9349,15.1007,false,-32.9349,,,32.99,500
sqz_vac_loss_ch_eta0p9_pn0_Nt35_ns2,sqz_vac,loss_ch,0.9,0,35,2,300,37.1962,24.5996,false,-37.1962,,,34.5778,500
sqz_vac_loss_ch_eta0p9_pn0_Nt35_ns3,sqz_vac,loss_ch,0.9,0,35,3,200,33.9327,25.1841,true,-33.9326,,,34.1348,300
sqz_vac_loss_ch_eta0p9_pn0_Nt40_ns1,sqz_vac,loss_ch,0.9,0,40,1,200,32.6067,15.2846,true,-32.6052,,,32.7175,300
sqz_vac_loss_ch_eta0p9_pn0_Nt40_ns2,sqz_vac,loss_ch,0.9,0,40,2,300,37.1543,25.0917,false,-37.1543,,,34.5181,500
sqz_vac_loss_ch_eta0p9_pn0_Nt40_ns3,sqz_vac,loss_ch,0.9,0,40,3,200,33.9327,25.1841,true,-33.9326,,,34.1348,300
sqz_vac_loss_ch_eta0p9_pn0_Nt45_ns2,sqz_vac,loss_ch,0.9,0,45,2,300,37.8524,38.3323,false,-37.8524,,,34.9033,500
sqz_vac_loss_ch_eta0p9_pn0_Nt50_ns1,sqz_vac,loss_ch,0.9,0,50,1,200,32.6067,15.2846,true,-32.6052,,,32.7175,300
sqz_vac_loss_ch_eta0p9_pn0_Nt50_ns2,sqz_vac,loss_ch,0.9,0,50,2,300,37.092,25.5021,false,-37.092,,,34.1721,500
sqz_vac_loss_ch_eta0p9_pn0_Nt50_ns3,sqz_vac,loss_ch,0.9,0,50,3,200,33.9068,26.4401,true,-33.9067,,,34.1656,300
sqz_vac_loss_ch_eta0p9_pn0_Nt55_ns2,sqz_vac,loss_ch,0.9,0,55,2,300,37.1031,28.9998,false,-37.1031,,,34.6248,500
sqz_vac_loss_ch_eta0p9_pn0_Nt60_ns2,sqz_vac,loss_ch,0.9,0,60,2,300,35.9389,28.828,false,-35.9389,,,33.7161,500
sqz_vac_loss_ch_eta0p9_pn0_Nt65_ns2,sqz_vac,loss_ch,0.9,0,65,2,300,37.512,36.7652,false,-37.512,,,33.8254,500
sqz_vac_loss_ch_eta0p9_pn0_Nt70_ns2,sqz_vac,loss_ch,0.9,0,70,2,300,37.2255,24.8474,false,-37.2255,,,34.6443,450
sqz_vac_loss_ch_eta0p9_pn0_Nt75_ns2,sqz_vac,loss_ch,0.9,0,75,2,300,37.205,25.3876,false,-37.205,,,34.4683,500
sqz_vac_loss_ch_eta0p9_pn0_Nt80_ns2,sqz_vac,loss_ch,0.9,0,80,2,300,36.878,24.6793,false,-36.878,,,34.3799,500
sqz_vac_loss_ch_eta0p9_pn0_Nt85_ns2,sqz_vac,loss_ch,0.9,0,85,2,300,37.3824,37.5381,false,-37.3824,,,34.451,500
sqz_vac_loss_ch_eta0p9_pn0_Nt90_ns2,sqz_vac,loss_ch,0.9,0,90,2,300,37.0644,25.6142,false,-37.0644,,,34.2557,500
sqz_vac_loss_ch_eta0p9_pn0_Nt95_ns2,sqz_vac,loss_ch,0.9,0,95,2,300,37.1217,24.8304,false,-37.1217,,,34.5499,500
sqz_vac_loss_ch_eta0p9_pn0p05_Nt1_ns1,sqz_vac,loss_ch,0.9,0.05,1,1,120,14.2673,1,true,-14.2673,,,14.2673,180
sqz_vac_loss_ch_eta0p9_pn0p05_Nt1_ns2,sqz_vac,loss_ch,0.9,0.05,1,2,40,14.3764,1,true,-14.3764,,,14.3764,60
sqz_vac_loss_ch_eta0p9_pn0p05_Nt1_ns3,sqz_vac,loss_ch,0.9,0.05,1,3,40,14.3761,1,true,-14.3761,,,14.3761,60
sqz_vac_loss_ch_eta0p9_pn0p05_Nt1_ns4,sqz_vac,loss_ch,0.9,0.05,1,4,40,14.3764,1,true,-14.3763,,,14.3764,60
sqz_vac_loss_ch_eta0p9_pn0p05_Nt1_ns5,sqz_vac,loss_ch,0.9,0.05,1,5,40,14.3764,1,true,-14.3764,,,14.3764,60
sqz_vac_loss_ch_eta0p9_pn0p05_Nt5_ns1,sqz_vac,loss_ch,0.9,0.05,5,1,100,21.4314,4.99993,false,-21.415,,,21.4314,150
sqz_vac_loss_ch_eta0p9_pn0p05_Nt5_ns2,sqz_vac,loss_ch,0.9,0.05,5,2,100,21.8725,4.99996,false,-21.8703,,,21.8725,150
sqz_vac_loss_ch_eta0p9_pn0p05_Nt5_ns3,sqz_vac,loss_ch,0.9,0.05,5,3,100,21.8727,4.99994,false,-21.8705,,,21.8727,150
sqz_vac_loss_ch_eta0p9_pn0p05_Nt5_ns4,sqz_vac,loss_ch,0.9,0.05,5,4,120,21.873,5,true,-21.873,,,21.873,180
sqz_vac_loss_ch_eta0p9_pn0p05_Nt5_ns5,sqz_vac,loss_ch,0.9,0.05,5,5,120,21.873,5,true,-21.873,,,21.873,180
sqz_vac_loss_ch_eta0p9_pn0p05_Nt10_ns1,sqz_vac,loss_ch,0.9,0.05,10,1,250,22.177,6.70717,true,-22.177,,,21.6385,500
sqz_vac_loss_ch_eta0p9_pn0p05_Nt10_ns2,sqz_vac,loss_ch,0.9,0.05,10,2,250,22.5881,7.76216,true,-22.5881,,,22.001,500
sqz_vac_loss_ch_eta0p9_pn0p05_Nt10_ns3,sqz_vac,loss_ch,0.9,0.05,10,3,250,24.2318,9.78929,true,-24.2318,,,21.3173,500
sqz_vac_loss_ch_eta0p9_pn0p05_Nt10_ns4,sqz_vac,loss_ch,0.9,0.05,10,4,250,24.8301,8.75984,true,-24.8301,,,21.8874,500
sqz_vac_loss_ch_eta0p9_pn0p05_Nt10_ns5,sqz_vac,loss_ch,0.9,0.05,10,5,250,24.0412,10,true,-24.0412,,,23.2691,500
sqz_vac_loss_ch_eta0p9_pn0p05_Nt30_ns1,sqz_vac,loss_ch,0.9,0.05,30,1,200,22.1545,4.97497,true,-22.1545,,,21.4102,450
sqz_vac_loss_ch_eta0p9_pn0p05_Nt30_ns2,sqz_vac,loss_ch,0.9,0.05,30,2,200,26.5572,6.55781,true,-26.5572,,,21.9668,450
sqz_vac_loss_ch_eta0p9_pn0p05_Nt35_ns1,sqz_vac,loss_ch,0.9,0.05,35,1,200,22.1545,4.97497,true,-22.1545,,,21.4102,450
sqz_vac_loss_ch_eta0p9_pn0p05_Nt35_ns2,sqz_vac,loss_ch,0.9,0.05,35,2,200,26.5597,6.61223,true,-26.5597,,,21.9585,300
sqz_vac_loss_ch_eta0p9_pn0p05_Nt40_ns1,sqz_vac,loss_ch,0.9,0.05,40,1,200,21.7053,6.2149,true,-21.7053,,,21.6252,300
sqz_vac_loss_ch_eta0p9_pn0p05_Nt40_ns2,sqz_vac,loss_ch,0.9,0.05,40,2,200,26.5522,6.55772,true,-26.5522,,,21.9664,450
sqz_vac_loss_ch_eta0p9_pn0p05_Nt50_ns1,sqz_vac,loss_ch,0.9,0.05,50,1,200,21.7053,6.2149,true,-21.7053,,,21.6252,300
sqz_vac_loss_ch_eta0p9_pn0p05_Nt50_ns2,sqz_vac,loss_ch,0.9,0.05,50,2,200,26.5512,6.50434,true,-26.5512,,,21.9734,450
sqz_vac_loss_ch_eta0p9_pn0p1_Nt0p5_ns1,sqz_vac,loss_ch,0.9,0.1,0.5,1,100,10.3603,0.500035,false,-10.3602,,,10.3603,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt0p5_ns2,sqz_vac,loss_ch,0.9,0.1,0.5,2,100,10.5465,0.500039,false,-10.5463,,,10.5465,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt0p5_ns3,sqz_vac,loss_ch,0.9,0.1,0.5,3,100,10.5464,0.500039,false,-10.5463,,,10.5464,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt0p5_ns4,sqz_vac,loss_ch,0.9,0.1,0.5,4,50,10.5465,0.500039,true,-10.5464,,,10.5465,75
sqz_vac_loss_ch_eta0p9_pn0p1_Nt0p5_ns5,sqz_vac,loss_ch,0.9,0.1,0.5,5,100,10.5462,0.500004,true,-10.5462,,,10.5462,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt1_ns1,sqz_vac,loss_ch,0.9,0.1,1,1,100,12.977,1.00002,false,-12.977,,,12.977,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt1_ns2,sqz_vac,loss_ch,0.9,0.1,1,2,100,13.5863,1.00002,false,-13.5863,,,13.5863,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt1_ns3,sqz_vac,loss_ch,0.9,0.1,1,3,100,13.5863,1.00002,false,-13.5863,,,13.5863,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt1_ns4,sqz_vac,loss_ch,0.9,0.1,1,4,50,13.5865,1.00002,true,-13.5864,,,13.5865,75
sqz_vac_loss_ch_eta0p9_pn0p1_Nt1_ns5,sqz_vac,loss_ch,0.9,0.1,1,5,100,13.5864,1,true,-13.5864,,,13.5864,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt2_ns1,sqz_vac,loss_ch,0.9,0.1,2,1,100,15.2632,1.99999,false,-15.2633,,,15.2632,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt2_ns2,sqz_vac,loss_ch,0.9,0.1,2,2,100,16.519,2.00003,false,-16.5189,,,16.519,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt2_ns3,sqz_vac,loss_ch,0.9,0.1,2,3,100,16.519,2,false,-16.519,,,16.5189,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt2_ns4,sqz_vac,loss_ch,0.9,0.1,2,4,50,16.5192,2.00001,true,-16.5192,,,16.5192,75
sqz_vac_loss_ch_eta0p9_pn0p1_Nt2_ns5,sqz_vac,loss_ch,0.9,0.1,2,5,100,16.5192,2,true,-16.5192,,,16.5192,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt3_ns1,sqz_vac,loss_ch,0.9,0.1,3,1,100,15.9542,2.99996,false,-15.9558,,,15.9542,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt3_ns2,sqz_vac,loss_ch,0.9,0.1,3,2,100,17.5919,3,false,-17.5919,,,17.5919,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt3_ns3,sqz_vac,loss_ch,0.9,0.1,3,3,150,17.6244,3,false,-17.6244,,,17.6244,225
sqz_vac_loss_ch_eta0p9_pn0p1_Nt3_ns4,sqz_vac,loss_ch,0.9,0.1,3,4,100,17.7052,3,true,-17.7052,,,17.7052,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt3_ns5,sqz_vac,loss_ch,0.9,0.1,3,5,100,17.7107,3,true,-17.7107,,,17.7107,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt4_ns1,sqz_vac,loss_ch,0.9,0.1,4,1,50,15.2299,3.7468,false,-16.0574,,,16.0516,75
sqz_vac_loss_ch_eta0p9_pn0p1_Nt4_ns2,sqz_vac,loss_ch,0.9,0.1,4,2,50,16.9681,3.78114,false,-17.8901,,,17.89,75
sqz_vac_loss_ch_eta0p9_pn0p1_Nt4_ns3,sqz_vac,loss_ch,0.9,0.1,4,3,50,17.6022,4,false,-18.5587,,,18.5586,75
sqz_vac_loss_ch_eta0p9_pn0p1_Nt5_ns1,sqz_vac,loss_ch,0.9,0.1,5,1,100,16.0516,3.72701,true,-16.0516,,,16.0516,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt5_ns2,sqz_vac,loss_ch,0.9,0.1,5,2,100,17.89,3.78069,true,-17.89,,,17.89,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt5_ns3,sqz_vac,loss_ch,0.9,0.1,5,3,100,19.1166,5,true,-19.1166,,,19.1166,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt5_ns4,sqz_vac,loss_ch,0.9,0.1,5,4,100,19.3396,5,true,-19.3396,,,19.3396,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt5_ns5,sqz_vac,loss_ch,0.9,0.1,5,5,100,19.3412,5,true,-19.3412,,,19.3412,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt5_ns6,sqz_vac,loss_ch,0.9,0.1,5,6,100,19.3501,5,true,-19.3501,,,19.3501,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt6_ns1,sqz_vac,loss_ch,0.9,0.1,6,1,200,18.5443,5.22788,true,-18.5443,,,15.4968,450
sqz_vac_loss_ch_eta0p9_pn0p1_Nt6_ns2,sqz_vac,loss_ch,0.9,0.1,6,2,200,20.0398,6,true,-20.0398,,,16.7818,450
sqz_vac_loss_ch_eta0p9_pn0p1_Nt6_ns3,sqz_vac,loss_ch,0.9,0.1,6,3,100,18.329,5.99999,false,-19.3249,,,19.3249,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt7_ns1,sqz_vac,loss_ch,0.9,0.1,7,1,200,18.9348,5.22788,true,-18.9348,,,15.8222,450
sqz_vac_loss_ch_eta0p9_pn0p1_Nt7_ns2,sqz_vac,loss_ch,0.9,0.1,7,2,200,20.4226,6.42658,true,-20.4226,,,17.0091,450
sqz_vac_loss_ch_eta0p9_pn0p1_Nt7_ns3,sqz_vac,loss_ch,0.9,0.1,7,3,100,18.3347,6.22714,false,-19.331,,,19.331,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt7_ns4,sqz_vac,loss_ch,0.9,0.1,7,4,100,19.3016,7,false,-20.3504,,,20.3504,150
sqz_vac_loss_ch_eta0p9_pn0p1_Nt8_ns1,sqz_vac,loss_ch,0.9,0.1,8,1,200,18.9348,5.22788,true,-18.9348,,,15.8222,450
sqz_vac_loss_ch_eta0p9_pn0p1_Nt8_ns2,sqz_vac,loss_ch,0.9,0.1,8,2,200,20.4261,6.46113,true,-20.4261,,,17.0175,450
